HomeTeam,AwayTeam,MeanGoalsHome,MeanShotsOnTargetHome,MeanGoalsAway,MeanShotsOnTargetAway,HomeTeam_FTR_Mode,AwayTeam_FTR_Mode,HomeTeamWinStreak,AwayTeamWinStreak,HomeTeamLossStreak,AwayTeamLossStreak
Lommel,St Truiden,2.0,,1.0224358974358974,3.73109243697479,"('Lommel', 'D')","('St Truiden', 'H')",3,3,3,11
Aalst,Westerlo,1.1470588235294117,,1.1576923076923078,4.205128205128205,"('Aalst', 'A')","('Westerlo', 'H')",2,3,4,6
Club Brugge,Lokeren,2.306451612903226,6.5210084033613445,1.2269503546099292,3.4,"('Club Brugge', 'H')","('Lokeren', 'H')",21,5,2,11
Lierse,Beveren,1.2613636363636365,,0.9223300970873787,,"('Lierse', 'D')","('Beveren', 'H')",6,2,6,9
Anderlecht,Germinal,2.3002680965147455,5.508474576271187,1.0153061224489797,,"('Anderlecht', 'H')","('Germinal', 'H')",17,3,3,7
Antwerp,Lierse,1.6761363636363635,5.194915254237288,0.9425287356321839,,"('Antwerp', 'H')","('Lierse', 'H')",8,3,4,6
Beveren,Club Brugge,1.1616161616161615,,1.6978609625668448,5.38135593220339,"('Beveren', 'A')","('Club Brugge', 'A')",3,7,5,4
Louvieroise,Genk,1.2470588235294118,,1.5148247978436657,4.9576271186440675,"('Louvieroise', 'D')","('Genk', 'H')",4,7,3,8
Lokeren,Aalst,1.332167832167832,4.233333333333333,0.7941176470588235,,"('Lokeren', 'H')","('Aalst', 'H')",7,3,5,7
St Truiden,Charleroi,1.3624595469255663,4.38135593220339,1.1497175141242937,4.461538461538462,"('St Truiden', 'H')","('Charleroi', 'H')",5,4,4,9
Westerlo,Gent,1.4980988593155893,4.75,1.462162162162162,5.237288135593221,"('Westerlo', 'H')","('Gent', 'A')",5,6,7,4
Molenbeek,Standard,1.411764705882353,,1.4112903225806452,4.1525423728813555,"('Molenbeek', 'A')","('Standard', 'A')",2,6,4,5
Mouscron,Lommel,1.669811320754717,4.193548387096774,1.1764705882352942,,"('Mouscron', 'H')","('Lommel', 'H')",9,2,4,2
Gent,Lokeren,1.8629032258064515,5.890756302521009,1.2269503546099292,3.4,"('Gent', 'H')","('Lokeren', 'H')",12,5,4,11
Charleroi,Mouscron,1.3746478873239436,4.939130434782609,1.1132075471698113,3.819672131147541,"('Charleroi', 'H')","('Mouscron', 'H')",9,2,4,10
Germinal,Molenbeek,1.6770833333333333,,1.5294117647058822,,"('Germinal', 'H')","('Molenbeek', 'H')",10,2,5,4
Lommel,Westerlo,2.0,,1.1576923076923078,4.205128205128205,"('Lommel', 'D')","('Westerlo', 'H')",3,3,3,6
Standard,St Truiden,1.814516129032258,5.102564102564102,1.0224358974358974,3.73109243697479,"('Standard', 'H')","('St Truiden', 'H')",12,3,4,11
Aalst,Beveren,1.1470588235294117,,0.9223300970873787,,"('Aalst', 'A')","('Beveren', 'H')",2,2,4,9
Club Brugge,Antwerp,2.306451612903226,6.5210084033613445,1.1875,4.319327731092437,"('Club Brugge', 'H')","('Antwerp', 'H')",21,6,2,7
Lierse,Louvieroise,1.2613636363636365,,0.9759036144578314,,"('Lierse', 'D')","('Louvieroise', 'H')",6,2,6,7
Anderlecht,Lierse,2.3002680965147455,5.508474576271187,0.9425287356321839,,"('Anderlecht', 'H')","('Lierse', 'H')",17,3,3,6
Antwerp,Aalst,1.6761363636363635,5.194915254237288,0.7941176470588235,,"('Antwerp', 'H')","('Aalst', 'H')",8,3,4,7
Beveren,Gent,1.1616161616161615,,1.462162162162162,5.237288135593221,"('Beveren', 'A')","('Gent', 'A')",3,6,5,4
Genk,Germinal,1.946236559139785,5.823529411764706,1.0153061224489797,,"('Genk', 'H')","('Germinal', 'H')",8,3,5,7
Louvieroise,Club Brugge,1.2470588235294118,,1.6978609625668448,5.38135593220339,"('Louvieroise', 'D')","('Club Brugge', 'A')",4,7,3,4
Lokeren,Lommel,1.332167832167832,4.233333333333333,1.1764705882352942,,"('Lokeren', 'H')","('Lommel', 'H')",7,2,5,2
Mouscron,Standard,1.669811320754717,4.193548387096774,1.4112903225806452,4.1525423728813555,"('Mouscron', 'H')","('Standard', 'A')",9,6,4,5
St Truiden,Molenbeek,1.3624595469255663,4.38135593220339,1.5294117647058822,,"('St Truiden', 'H')","('Molenbeek', 'H')",5,2,4,4
Westerlo,Charleroi,1.4980988593155893,4.75,1.1497175141242937,4.461538461538462,"('Westerlo', 'H')","('Charleroi', 'H')",5,4,7,9
Charleroi,Lokeren,1.3746478873239436,4.939130434782609,1.2269503546099292,3.4,"('Charleroi', 'H')","('Lokeren', 'H')",9,5,4,11
Germinal,St Truiden,1.6770833333333333,,1.0224358974358974,3.73109243697479,"('Germinal', 'H')","('St Truiden', 'H')",10,3,5,11
Lierse,Genk,1.2613636363636365,,1.5148247978436657,4.9576271186440675,"('Lierse', 'D')","('Genk', 'H')",6,7,6,8
Lommel,Beveren,2.0,,0.9223300970873787,,"('Lommel', 'D')","('Beveren', 'H')",3,2,3,9
Molenbeek,Mouscron,1.411764705882353,,1.1132075471698113,3.819672131147541,"('Molenbeek', 'A')","('Mouscron', 'H')",2,2,4,10
Gent,Antwerp,1.8629032258064515,5.890756302521009,1.1875,4.319327731092437,"('Gent', 'H')","('Antwerp', 'H')",12,6,4,7
Aalst,Louvieroise,1.1470588235294117,,0.9759036144578314,,"('Aalst', 'A')","('Louvieroise', 'H')",2,2,4,7
Club Brugge,Anderlecht,2.306451612903226,6.5210084033613445,1.628032345013477,4.3418803418803416,"('Club Brugge', 'H')","('Anderlecht', 'A')",21,12,2,5
Standard,Westerlo,1.814516129032258,5.102564102564102,1.1576923076923078,4.205128205128205,"('Standard', 'H')","('Westerlo', 'H')",12,3,4,6
Louvieroise,Gent,1.2470588235294118,,1.462162162162162,5.237288135593221,"('Louvieroise', 'D')","('Gent', 'A')",4,6,3,4
Anderlecht,Aalst,2.3002680965147455,5.508474576271187,0.7941176470588235,,"('Anderlecht', 'H')","('Aalst', 'H')",17,3,3,7
Antwerp,Lommel,1.6761363636363635,5.194915254237288,1.1764705882352942,,"('Antwerp', 'H')","('Lommel', 'H')",8,2,4,2
Beveren,Charleroi,1.1616161616161615,,1.1497175141242937,4.461538461538462,"('Beveren', 'A')","('Charleroi', 'H')",3,4,5,9
Lierse,Germinal,1.2613636363636365,,1.0153061224489797,,"('Lierse', 'D')","('Germinal', 'H')",6,3,6,7
Lokeren,Standard,1.332167832167832,4.233333333333333,1.4112903225806452,4.1525423728813555,"('Lokeren', 'H')","('Standard', 'A')",7,6,5,5
Mouscron,St Truiden,1.669811320754717,4.193548387096774,1.0224358974358974,3.73109243697479,"('Mouscron', 'H')","('St Truiden', 'H')",9,3,4,11
Genk,Club Brugge,1.946236559139785,5.823529411764706,1.6978609625668448,5.38135593220339,"('Genk', 'H')","('Club Brugge', 'A')",8,7,5,4
Westerlo,Molenbeek,1.4980988593155893,4.75,1.5294117647058822,,"('Westerlo', 'H')","('Molenbeek', 'H')",5,2,7,4
Charleroi,Antwerp,1.3746478873239436,4.939130434782609,1.1875,4.319327731092437,"('Charleroi', 'H')","('Antwerp', 'H')",9,6,4,7
Germinal,Mouscron,1.6770833333333333,,1.1132075471698113,3.819672131147541,"('Germinal', 'H')","('Mouscron', 'H')",10,2,5,10
Lommel,Louvieroise,2.0,,0.9759036144578314,,"('Lommel', 'D')","('Louvieroise', 'H')",3,2,3,7
Molenbeek,Lokeren,1.411764705882353,,1.2269503546099292,3.4,"('Molenbeek', 'A')","('Lokeren', 'H')",2,5,4,11
St Truiden,Westerlo,1.3624595469255663,4.38135593220339,1.1576923076923078,4.205128205128205,"('St Truiden', 'H')","('Westerlo', 'H')",5,3,4,6
Standard,Beveren,1.814516129032258,5.102564102564102,0.9223300970873787,,"('Standard', 'H')","('Beveren', 'H')",12,2,4,9
Gent,Anderlecht,1.8629032258064515,5.890756302521009,1.628032345013477,4.3418803418803416,"('Gent', 'H')","('Anderlecht', 'A')",12,12,4,5
Aalst,Genk,1.1470588235294117,,1.5148247978436657,4.9576271186440675,"('Aalst', 'A')","('Genk', 'H')",2,7,4,8
Club Brugge,Lierse,2.306451612903226,6.5210084033613445,0.9425287356321839,,"('Club Brugge', 'H')","('Lierse', 'H')",21,3,2,6
Genk,Gent,1.946236559139785,5.823529411764706,1.462162162162162,5.237288135593221,"('Genk', 'H')","('Gent', 'A')",8,6,5,4
Louvieroise,Charleroi,1.2470588235294118,,1.1497175141242937,4.461538461538462,"('Louvieroise', 'D')","('Charleroi', 'H')",4,4,3,9
Anderlecht,Lommel,2.3002680965147455,5.508474576271187,1.1764705882352942,,"('Anderlecht', 'H')","('Lommel', 'H')",17,2,3,2
Beveren,Molenbeek,1.1616161616161615,,1.5294117647058822,,"('Beveren', 'A')","('Molenbeek', 'H')",3,2,5,4
Lierse,Aalst,1.2613636363636365,,0.7941176470588235,,"('Lierse', 'D')","('Aalst', 'H')",6,3,6,7
Lokeren,St Truiden,1.332167832167832,4.233333333333333,1.0224358974358974,3.73109243697479,"('Lokeren', 'H')","('St Truiden', 'H')",7,3,5,11
Westerlo,Mouscron,1.4980988593155893,4.75,1.1132075471698113,3.819672131147541,"('Westerlo', 'H')","('Mouscron', 'H')",5,2,7,10
Antwerp,Standard,1.6761363636363635,5.194915254237288,1.4112903225806452,4.1525423728813555,"('Antwerp', 'H')","('Standard', 'A')",8,6,4,5
Club Brugge,Germinal,2.306451612903226,6.5210084033613445,1.0153061224489797,,"('Club Brugge', 'H')","('Germinal', 'H')",21,3,2,7
Genk,Anderlecht,1.946236559139785,5.823529411764706,1.628032345013477,4.3418803418803416,"('Genk', 'H')","('Anderlecht', 'A')",8,12,5,5
Gent,Lierse,1.8629032258064515,5.890756302521009,0.9425287356321839,,"('Gent', 'H')","('Lierse', 'H')",12,3,4,6
Charleroi,Anderlecht,1.3746478873239436,4.939130434782609,1.628032345013477,4.3418803418803416,"('Charleroi', 'H')","('Anderlecht', 'A')",9,12,4,5
Germinal,Westerlo,1.6770833333333333,,1.1576923076923078,4.205128205128205,"('Germinal', 'H')","('Westerlo', 'H')",10,3,5,6
Lommel,Genk,2.0,,1.5148247978436657,4.9576271186440675,"('Lommel', 'D')","('Genk', 'H')",3,7,3,8
Mouscron,Lokeren,1.669811320754717,4.193548387096774,1.2269503546099292,3.4,"('Mouscron', 'H')","('Lokeren', 'H')",9,5,4,11
Standard,Louvieroise,1.814516129032258,5.102564102564102,0.9759036144578314,,"('Standard', 'H')","('Louvieroise', 'H')",12,2,4,7
Aalst,Club Brugge,1.1470588235294117,,1.6978609625668448,5.38135593220339,"('Aalst', 'A')","('Club Brugge', 'A')",2,7,4,4
Molenbeek,Antwerp,1.411764705882353,,1.1875,4.319327731092437,"('Molenbeek', 'A')","('Antwerp', 'H')",2,6,4,7
St Truiden,Beveren,1.3624595469255663,4.38135593220339,0.9223300970873787,,"('St Truiden', 'H')","('Beveren', 'H')",5,2,4,9
Anderlecht,Standard,2.3002680965147455,5.508474576271187,1.4112903225806452,4.1525423728813555,"('Anderlecht', 'H')","('Standard', 'A')",17,6,3,5
Antwerp,St Truiden,1.6761363636363635,5.194915254237288,1.0224358974358974,3.73109243697479,"('Antwerp', 'H')","('St Truiden', 'H')",8,3,4,11
Beveren,Mouscron,1.1616161616161615,,1.1132075471698113,3.819672131147541,"('Beveren', 'A')","('Mouscron', 'H')",3,2,5,10
Genk,Charleroi,1.946236559139785,5.823529411764706,1.1497175141242937,4.461538461538462,"('Genk', 'H')","('Charleroi', 'H')",8,4,5,9
Lierse,Lommel,1.2613636363636365,,1.1764705882352942,,"('Lierse', 'D')","('Lommel', 'H')",6,2,6,2
Lokeren,Westerlo,1.332167832167832,4.233333333333333,1.1576923076923078,4.205128205128205,"('Lokeren', 'H')","('Westerlo', 'H')",7,3,5,6
Aalst,Germinal,1.1470588235294117,,1.0153061224489797,,"('Aalst', 'A')","('Germinal', 'H')",2,3,4,7
Club Brugge,Gent,2.306451612903226,6.5210084033613445,1.462162162162162,5.237288135593221,"('Club Brugge', 'H')","('Gent', 'A')",21,6,2,4
Louvieroise,Molenbeek,1.2470588235294118,,1.5294117647058822,,"('Louvieroise', 'D')","('Molenbeek', 'H')",4,2,3,4
Gent,Aalst,1.8629032258064515,5.890756302521009,0.7941176470588235,,"('Gent', 'H')","('Aalst', 'H')",12,3,4,7
Charleroi,Lierse,1.3746478873239436,4.939130434782609,0.9425287356321839,,"('Charleroi', 'H')","('Lierse', 'H')",9,3,4,6
Germinal,Lokeren,1.6770833333333333,,1.2269503546099292,3.4,"('Germinal', 'H')","('Lokeren', 'H')",10,5,5,11
Lommel,Club Brugge,2.0,,1.6978609625668448,5.38135593220339,"('Lommel', 'D')","('Club Brugge', 'A')",3,7,3,4
Mouscron,Antwerp,1.669811320754717,4.193548387096774,1.1875,4.319327731092437,"('Mouscron', 'H')","('Antwerp', 'H')",9,6,4,7
St Truiden,Louvieroise,1.3624595469255663,4.38135593220339,0.9759036144578314,,"('St Truiden', 'H')","('Louvieroise', 'H')",5,2,4,7
Standard,Genk,1.814516129032258,5.102564102564102,1.5148247978436657,4.9576271186440675,"('Standard', 'H')","('Genk', 'H')",12,7,4,8
Westerlo,Beveren,1.4980988593155893,4.75,0.9223300970873787,,"('Westerlo', 'H')","('Beveren', 'H')",5,2,7,9
Molenbeek,Anderlecht,1.411764705882353,,1.628032345013477,4.3418803418803416,"('Molenbeek', 'A')","('Anderlecht', 'A')",2,12,4,5
Club Brugge,Charleroi,2.306451612903226,6.5210084033613445,1.1497175141242937,4.461538461538462,"('Club Brugge', 'H')","('Charleroi', 'H')",21,4,2,9
Gent,Germinal,1.8629032258064515,5.890756302521009,1.0153061224489797,,"('Gent', 'H')","('Germinal', 'H')",12,3,4,7
Anderlecht,St Truiden,2.3002680965147455,5.508474576271187,1.0224358974358974,3.73109243697479,"('Anderlecht', 'H')","('St Truiden', 'H')",17,3,3,11
Antwerp,Westerlo,1.6761363636363635,5.194915254237288,1.1576923076923078,4.205128205128205,"('Antwerp', 'H')","('Westerlo', 'H')",8,3,4,6
Beveren,Lokeren,1.1616161616161615,,1.2269503546099292,3.4,"('Beveren', 'A')","('Lokeren', 'H')",3,5,5,11
Genk,Molenbeek,1.946236559139785,5.823529411764706,1.5294117647058822,,"('Genk', 'H')","('Molenbeek', 'H')",8,2,5,4
Louvieroise,Mouscron,1.2470588235294118,,1.1132075471698113,3.819672131147541,"('Louvieroise', 'D')","('Mouscron', 'H')",4,2,3,10
Lierse,Standard,1.2613636363636365,,1.4112903225806452,4.1525423728813555,"('Lierse', 'D')","('Standard', 'A')",6,6,6,5
Aalst,Lommel,1.1470588235294117,,1.1764705882352942,,"('Aalst', 'A')","('Lommel', 'H')",2,2,4,2
Standard,Club Brugge,1.814516129032258,5.102564102564102,1.6978609625668448,5.38135593220339,"('Standard', 'H')","('Club Brugge', 'A')",12,7,4,4
Charleroi,Aalst,1.3746478873239436,4.939130434782609,0.7941176470588235,,"('Charleroi', 'H')","('Aalst', 'H')",9,3,4,7
Germinal,Beveren,1.6770833333333333,,0.9223300970873787,,"('Germinal', 'H')","('Beveren', 'H')",10,2,5,9
Lommel,Gent,2.0,,1.462162162162162,5.237288135593221,"('Lommel', 'D')","('Gent', 'A')",3,6,3,4
Molenbeek,Lierse,1.411764705882353,,0.9425287356321839,,"('Molenbeek', 'A')","('Lierse', 'H')",2,3,4,6
St Truiden,Genk,1.3624595469255663,4.38135593220339,1.5148247978436657,4.9576271186440675,"('St Truiden', 'H')","('Genk', 'H')",5,7,4,8
Westerlo,Louvieroise,1.4980988593155893,4.75,0.9759036144578314,,"('Westerlo', 'H')","('Louvieroise', 'H')",5,2,7,7
Lokeren,Antwerp,1.332167832167832,4.233333333333333,1.1875,4.319327731092437,"('Lokeren', 'H')","('Antwerp', 'H')",7,6,5,7
Mouscron,Anderlecht,1.669811320754717,4.193548387096774,1.628032345013477,4.3418803418803416,"('Mouscron', 'H')","('Anderlecht', 'A')",9,12,4,5
Germinal,Standard,1.6770833333333333,,1.4112903225806452,4.1525423728813555,"('Germinal', 'H')","('Standard', 'A')",10,6,5,5
Gent,Charleroi,1.8629032258064515,5.890756302521009,1.1497175141242937,4.461538461538462,"('Gent', 'H')","('Charleroi', 'H')",12,4,4,9
Anderlecht,Westerlo,2.3002680965147455,5.508474576271187,1.1576923076923078,4.205128205128205,"('Anderlecht', 'H')","('Westerlo', 'H')",17,3,3,6
Antwerp,Beveren,1.6761363636363635,5.194915254237288,0.9223300970873787,,"('Antwerp', 'H')","('Beveren', 'H')",8,2,4,9
Louvieroise,Lokeren,1.2470588235294118,,1.2269503546099292,3.4,"('Louvieroise', 'D')","('Lokeren', 'H')",4,5,3,11
Lierse,St Truiden,1.2613636363636365,,1.0224358974358974,3.73109243697479,"('Lierse', 'D')","('St Truiden', 'H')",6,3,6,11
Lommel,Germinal,2.0,,1.0153061224489797,,"('Lommel', 'D')","('Germinal', 'H')",3,3,3,7
Aalst,Standard,1.1470588235294117,,1.4112903225806452,4.1525423728813555,"('Aalst', 'A')","('Standard', 'A')",2,6,4,5
Club Brugge,Molenbeek,2.306451612903226,6.5210084033613445,1.5294117647058822,,"('Club Brugge', 'H')","('Molenbeek', 'H')",21,2,2,4
Genk,Mouscron,1.946236559139785,5.823529411764706,1.1132075471698113,3.819672131147541,"('Genk', 'H')","('Mouscron', 'H')",8,2,5,10
Charleroi,Lommel,1.3746478873239436,4.939130434782609,1.1764705882352942,,"('Charleroi', 'H')","('Lommel', 'H')",9,2,4,2
Antwerp,Germinal,1.6761363636363635,5.194915254237288,1.0153061224489797,,"('Antwerp', 'H')","('Germinal', 'H')",8,3,4,7
Beveren,Louvieroise,1.1616161616161615,,0.9759036144578314,,"('Beveren', 'A')","('Louvieroise', 'H')",3,2,5,7
Lokeren,Anderlecht,1.332167832167832,4.233333333333333,1.628032345013477,4.3418803418803416,"('Lokeren', 'H')","('Anderlecht', 'A')",7,12,5,5
Molenbeek,Aalst,1.411764705882353,,0.7941176470588235,,"('Molenbeek', 'A')","('Aalst', 'H')",2,3,4,7
Mouscron,Lierse,1.669811320754717,4.193548387096774,0.9425287356321839,,"('Mouscron', 'H')","('Lierse', 'H')",9,3,4,6
St Truiden,Club Brugge,1.3624595469255663,4.38135593220339,1.6978609625668448,5.38135593220339,"('St Truiden', 'H')","('Club Brugge', 'A')",5,7,4,4
Standard,Gent,1.814516129032258,5.102564102564102,1.462162162162162,5.237288135593221,"('Standard', 'H')","('Gent', 'A')",12,6,4,4
Westerlo,Genk,1.4980988593155893,4.75,1.5148247978436657,4.9576271186440675,"('Westerlo', 'H')","('Genk', 'H')",5,7,7,8
Germinal,Charleroi,1.6770833333333333,,1.1497175141242937,4.461538461538462,"('Germinal', 'H')","('Charleroi', 'H')",10,4,5,9
Louvieroise,Antwerp,1.2470588235294118,,1.1875,4.319327731092437,"('Louvieroise', 'D')","('Antwerp', 'H')",4,6,3,7
Gent,Molenbeek,1.8629032258064515,5.890756302521009,1.5294117647058822,,"('Gent', 'H')","('Molenbeek', 'H')",12,2,4,4
Aalst,St Truiden,1.1470588235294117,,1.0224358974358974,3.73109243697479,"('Aalst', 'A')","('St Truiden', 'H')",2,3,4,11
Anderlecht,Beveren,2.3002680965147455,5.508474576271187,0.9223300970873787,,"('Anderlecht', 'H')","('Beveren', 'H')",17,2,3,9
Club Brugge,Mouscron,2.306451612903226,6.5210084033613445,1.1132075471698113,3.819672131147541,"('Club Brugge', 'H')","('Mouscron', 'H')",21,2,2,10
Genk,Lokeren,1.946236559139785,5.823529411764706,1.2269503546099292,3.4,"('Genk', 'H')","('Lokeren', 'H')",8,5,5,11
Lierse,Westerlo,1.2613636363636365,,1.1576923076923078,4.205128205128205,"('Lierse', 'D')","('Westerlo', 'H')",6,3,6,6
Lommel,Standard,2.0,,1.4112903225806452,4.1525423728813555,"('Lommel', 'D')","('Standard', 'A')",3,6,3,5
Club Brugge,Mouscron,2.306451612903226,6.5210084033613445,1.1132075471698113,3.819672131147541,"('Club Brugge', 'H')","('Mouscron', 'H')",21,2,2,10
Anderlecht,Louvieroise,2.3002680965147455,5.508474576271187,0.9759036144578314,,"('Anderlecht', 'H')","('Louvieroise', 'H')",17,2,3,7
Beveren,FC Brussels,1.1616161616161615,,0.7833333333333333,,"('Beveren', 'A')","('FC Brussels', 'H')",3,2,5,4
Gent,Waregem,1.8629032258064515,5.890756302521009,1.2826855123674912,4.145833333333333,"('Gent', 'H')","('Waregem', 'H')",12,6,4,6
Lokeren,Genk,1.332167832167832,4.233333333333333,1.5148247978436657,4.9576271186440675,"('Lokeren', 'H')","('Genk', 'H')",7,7,5,8
St Truiden,Roeselare,1.3624595469255663,4.38135593220339,0.8902439024390244,,"('St Truiden', 'H')","('Roeselare', 'H')",5,1,4,6
Standard,Lierse,1.814516129032258,5.102564102564102,0.9425287356321839,,"('Standard', 'H')","('Lierse', 'H')",12,3,4,6
Westerlo,Cercle Brugge,1.4980988593155893,4.75,0.986013986013986,3.9320388349514563,"('Westerlo', 'H')","('Cercle Brugge', 'H')",5,3,7,14
Charleroi,Germinal,1.3746478873239436,4.939130434782609,1.0153061224489797,,"('Charleroi', 'H')","('Germinal', 'H')",9,3,4,7
Louvieroise,Gent,1.2470588235294118,,1.462162162162162,5.237288135593221,"('Louvieroise', 'D')","('Gent', 'A')",4,6,3,4
FC Brussels,Club Brugge,1.1355932203389831,,1.6978609625668448,5.38135593220339,"('FC Brussels', 'A')","('Club Brugge', 'A')",3,7,4,4
Germinal,Westerlo,1.6770833333333333,,1.1576923076923078,4.205128205128205,"('Germinal', 'H')","('Westerlo', 'H')",10,3,5,6
Mouscron,Lokeren,1.669811320754717,4.193548387096774,1.2269503546099292,3.4,"('Mouscron', 'H')","('Lokeren', 'H')",9,5,4,11
Cercle Brugge,Anderlecht,1.408450704225352,4.872549019607843,1.628032345013477,4.3418803418803416,"('Cercle Brugge', 'H')","('Anderlecht', 'A')",6,12,9,5
Genk,Charleroi,1.946236559139785,5.823529411764706,1.1497175141242937,4.461538461538462,"('Genk', 'H')","('Charleroi', 'H')",8,4,5,9
Lierse,St Truiden,1.2613636363636365,,1.0224358974358974,3.73109243697479,"('Lierse', 'D')","('St Truiden', 'H')",6,3,6,11
Roeselare,Beveren,1.451219512195122,,0.9223300970873787,,"('Roeselare', 'H')","('Beveren', 'H')",4,2,4,9
Waregem,Standard,1.6418439716312057,4.568421052631579,1.4112903225806452,4.1525423728813555,"('Waregem', 'H')","('Standard', 'A')",9,6,5,5
Anderlecht,Germinal,2.3002680965147455,5.508474576271187,1.0153061224489797,,"('Anderlecht', 'H')","('Germinal', 'H')",17,3,3,7
Beveren,Lierse,1.1616161616161615,,0.9425287356321839,,"('Beveren', 'A')","('Lierse', 'H')",3,3,5,6
Charleroi,Mouscron,1.3746478873239436,4.939130434782609,1.1132075471698113,3.819672131147541,"('Charleroi', 'H')","('Mouscron', 'H')",9,2,4,10
Club Brugge,Roeselare,2.306451612903226,6.5210084033613445,0.8902439024390244,,"('Club Brugge', 'H')","('Roeselare', 'H')",21,1,2,6
Gent,Cercle Brugge,1.8629032258064515,5.890756302521009,0.986013986013986,3.9320388349514563,"('Gent', 'H')","('Cercle Brugge', 'H')",12,3,4,14
Waregem,Louvieroise,1.6418439716312057,4.568421052631579,0.9759036144578314,,"('Waregem', 'H')","('Louvieroise', 'H')",9,2,5,7
Westerlo,Genk,1.4980988593155893,4.75,1.5148247978436657,4.9576271186440675,"('Westerlo', 'H')","('Genk', 'H')",5,7,7,8
Lokeren,FC Brussels,1.332167832167832,4.233333333333333,0.7833333333333333,,"('Lokeren', 'H')","('FC Brussels', 'H')",7,2,5,4
Standard,St Truiden,1.814516129032258,5.102564102564102,1.0224358974358974,3.73109243697479,"('Standard', 'H')","('St Truiden', 'H')",12,3,4,11
St Truiden,Beveren,1.3624595469255663,4.38135593220339,0.9223300970873787,,"('St Truiden', 'H')","('Beveren', 'H')",5,2,4,9
Cercle Brugge,Waregem,1.408450704225352,4.872549019607843,1.2826855123674912,4.145833333333333,"('Cercle Brugge', 'H')","('Waregem', 'H')",6,6,9,6
FC Brussels,Charleroi,1.1355932203389831,,1.1497175141242937,4.461538461538462,"('FC Brussels', 'A')","('Charleroi', 'H')",3,4,4,9
Germinal,Gent,1.6770833333333333,,1.462162162162162,5.237288135593221,"('Germinal', 'H')","('Gent', 'A')",10,6,5,4
Lierse,Club Brugge,1.2613636363636365,,1.6978609625668448,5.38135593220339,"('Lierse', 'D')","('Club Brugge', 'A')",6,7,6,4
Louvieroise,Standard,1.2470588235294118,,1.4112903225806452,4.1525423728813555,"('Louvieroise', 'D')","('Standard', 'A')",4,6,3,5
Mouscron,Westerlo,1.669811320754717,4.193548387096774,1.1576923076923078,4.205128205128205,"('Mouscron', 'H')","('Westerlo', 'H')",9,3,4,6
Genk,Anderlecht,1.946236559139785,5.823529411764706,1.628032345013477,4.3418803418803416,"('Genk', 'H')","('Anderlecht', 'A')",8,12,5,5
Roeselare,Lokeren,1.451219512195122,,1.2269503546099292,3.4,"('Roeselare', 'H')","('Lokeren', 'H')",4,5,4,11
Anderlecht,Mouscron,2.3002680965147455,5.508474576271187,1.1132075471698113,3.819672131147541,"('Anderlecht', 'H')","('Mouscron', 'H')",17,2,3,10
Charleroi,Roeselare,1.3746478873239436,4.939130434782609,0.8902439024390244,,"('Charleroi', 'H')","('Roeselare', 'H')",9,1,4,6
Club Brugge,St Truiden,2.306451612903226,6.5210084033613445,1.0224358974358974,3.73109243697479,"('Club Brugge', 'H')","('St Truiden', 'H')",21,3,2,11
Gent,Genk,1.8629032258064515,5.890756302521009,1.5148247978436657,4.9576271186440675,"('Gent', 'H')","('Genk', 'H')",12,7,4,8
Louvieroise,Cercle Brugge,1.2470588235294118,,0.986013986013986,3.9320388349514563,"('Louvieroise', 'D')","('Cercle Brugge', 'H')",4,3,3,14
Waregem,Germinal,1.6418439716312057,4.568421052631579,1.0153061224489797,,"('Waregem', 'H')","('Germinal', 'H')",9,3,5,7
Westerlo,FC Brussels,1.4980988593155893,4.75,0.7833333333333333,,"('Westerlo', 'H')","('FC Brussels', 'H')",5,2,7,4
Standard,Beveren,1.814516129032258,5.102564102564102,0.9223300970873787,,"('Standard', 'H')","('Beveren', 'H')",12,2,4,9
Mouscron,Gent,1.669811320754717,4.193548387096774,1.462162162162162,5.237288135593221,"('Mouscron', 'H')","('Gent', 'A')",9,6,4,4
Cercle Brugge,Standard,1.408450704225352,4.872549019607843,1.4112903225806452,4.1525423728813555,"('Cercle Brugge', 'H')","('Standard', 'A')",6,6,9,5
FC Brussels,Anderlecht,1.1355932203389831,,1.628032345013477,4.3418803418803416,"('FC Brussels', 'A')","('Anderlecht', 'A')",3,12,4,5
Lierse,Charleroi,1.2613636363636365,,1.1497175141242937,4.461538461538462,"('Lierse', 'D')","('Charleroi', 'H')",6,4,6,9
St Truiden,Lokeren,1.3624595469255663,4.38135593220339,1.2269503546099292,3.4,"('St Truiden', 'H')","('Lokeren', 'H')",5,5,4,11
Beveren,Club Brugge,1.1616161616161615,,1.6978609625668448,5.38135593220339,"('Beveren', 'A')","('Club Brugge', 'A')",3,7,5,4
Genk,Waregem,1.946236559139785,5.823529411764706,1.2826855123674912,4.145833333333333,"('Genk', 'H')","('Waregem', 'H')",8,6,5,6
Germinal,Louvieroise,1.6770833333333333,,0.9759036144578314,,"('Germinal', 'H')","('Louvieroise', 'H')",10,2,5,7
Roeselare,Westerlo,1.451219512195122,,1.1576923076923078,4.205128205128205,"('Roeselare', 'H')","('Westerlo', 'H')",4,3,4,6
Charleroi,St Truiden,1.3746478873239436,4.939130434782609,1.0224358974358974,3.73109243697479,"('Charleroi', 'H')","('St Truiden', 'H')",9,3,4,11
